Name,City,State,Country,Type,Holes,Clips
Mountain Greens Golf Course,Massanutten,VA,US,Public,18,0
New Post Golf Driving Range,Woodford,VA,US,Public,18,0
Newport News Golf Club at Deer Run,Newport News,VA,US,Public,18,0
Nottoway River Country Club,Nottoway County,VA,US,Public,18,0
Oakmont Driving Range,Oakton,VA,US,Public,18,0
Oakmont Golf Course,Oakton,VA,US,Public,18,0
Ocean View Golf Course,Norfolk,VA,US,Public,18,0
Old Course,Hot Springs,VA,US,Public,18,0
Old Hickory Golf Club,County Center,VA,US,Public,18,0
Olde Mill Resort,Laurel Fork,VA,US,Public,18,0
Ole Monterey Golf Club,Roanoke,VA,US,Public,18,0
Packsaddle Ridge Golf Club,Rockingham County,VA,US,Public,18,0
Penderbrook Golf Course,Fair Oaks,VA,US,Public,18,0
Pendleton Golf Club,Caroline County,VA,US,Public,18,0
Pete Dye River Course of Virginia Tech,Pulaski County,VA,US,Public,18,0
Piedmont Club - Haymarket,Haymarket,VA,US,Public,18,0
Pinecrest Golf Course,Alexandria,VA,US,Public,18,0
Pleasant Valley Golfers' Club,Reston,VA,US,Public,18,0
Pohick Bay Golf Course,Lorton,VA,US,Public,18,0
Poplar Forest Golf Course,Bedford County,VA,US,Public,18,0
Potomac Shores Golf Club,Prince William County,VA,US,Public,18,0
Primland Golf Resort,Patrick County,VA,US,Public,18,0
Prince George Golf Course,Prince George County,VA,US,Public,18,0
Prince William Golf Course,Nokesville,VA,US,Public,18,0
Providence Golf Club,Richmond,VA,US,Public,18,0
Putt-Putt Fun Center,Roanoke,VA,US,Public,18,0
Queenfield Golf Club,King William County,VA,US,Public,18,0
Quinton Oaks,Northumberland County,VA,US,Public,18,0
Rasberry Falls Golf Club,Loudoun County,VA,US,Public,18,0
Red Wing Lake Golf Course,Virginia Beach,VA,US,Public,18,0
Regency at Dominion Valley,Haymarket,VA,US,Public,18,0
Reston National Golf Course,Fairfax County,VA,US,Public,18,0
Richmond Country Club Golf Course,Richmond,VA,US,Public,18,0
River Creek Golf Course,Leesburg,VA,US,Public,18,0
Riverfront Golf Club,Suffolk,VA,US,Public,18,0
Roanoke Country Club,Roanoke,VA,US,Public,18,0
Robert Trent Jones Golf Club,Gainesville,VA,US,Public,18,0
Rock Harbor Golf Courses (Boulder Course & Rock Course),Frederick County,VA,US,Public,18,0
Royal New Kent Golf Club,New Kent County,VA,US,Public,18,0
Salem Golf Course,Salem,VA,US,Public,18,0
Salisbury Country Club,Midlothian,VA,US,Public,18,0
Sewells Point Golf Course,Norfolk,VA,US,Public,18,0
Shenvalee Creek Course,New Market,VA,US,Public,18,0
Shenvalee Golf Resort,Shenandoah County,VA,US,Public,18,0
Shenvalee Miller Course,New Market,VA,US,Public,18,0
Skyland Lakes Golf Club,Carroll County,VA,US,Public,18,0
South Hill Country Club,LaCrosse,VA,US,Public,18,0
South Riding Golf CLub,South Riding,VA,US,Public,18,0
South Riding Golf Course,South Riding,VA,US,Public,18,0
Spotswood Country Club,Harrisonburg,VA,US,Public,18,0
Spring Creek Golf Club,Louisa County,VA,US,Public,18,0
Springfield Country Club,Springfield,VA,US,Public,18,0
Stonehenge Country Club,Richmond,VA,US,Public,18,0
Stonehouse Golf Club,James City County,VA,US,Public,18,0
Stoneleigh Golf and Country Club,Loudoun County,VA,US,Public,18,0
Stonewall Golf Club,Gainesville,VA,US,Public,18,0
Stumpy Lake Golf Course,Virginia Beach,VA,US,Public,18,0
Suffolk Golf Course,Suffolk,VA,US,Public,18,0
Sycamore Creek Golf Course,Manakin-Sabot,VA,US,Public,18,0
The Brookwoods Golf Club,Quinton,VA,US,Public,18,0
The Club at Ironwood,Verona,VA,US,Public,18,0
The Country Club of Virginia - James River,Henrico County,VA,US,Public,18,0
The Country Club of Virginia - Tuckahoe Creek,Henrico County,VA,US,Public,18,0
The Country Club of Virginia - Westhampton,Richmond,VA,US,Public,18,0
The Crossings Golf Club,Henrico County,VA,US,Public,18,0
The Dominion Club,Glen Allen,VA,US,Public,18,0
The Federal Club,Glen Allen,VA,US,Public,18,0
The First Tee Chesterfield Golf Club,Richmond,VA,US,Public,18,0
The Foundry Golf Club,Powhatan County,VA,US,Public,18,0
The Gauntlet Golf Club,Stafford County,VA,US,Public,18,0
The Golf Club at Lansdowne,Lansdowne,VA,US,Public,18,0
The Golf Club at the Highlands,Chesterfield County,VA,US,Public,18,0
The Golf Club of Virginia at Beacon Hill,Loudoun County,VA,US,Public,18,0
The Hamptons Golf Course,Hampton,VA,US,Public,18,0
The Hollows Golf Club,Hanover County,VA,US,Public,18,0
The Links at City park,Portsmouth,VA,US,Public,18,0
The Manor Golf Club,Prince Edward County,VA,US,Public,18,0
The Woodlands Golf Course,Hampton,VA,US,Public,18,0
Thorn Spring Golf Course,Pulaski,VA,US,Public,18,0
Top Golf,Virginia Beach,VA,US,Public,18,0
Topgolf,University Center,VA,US,Public,18,0
Trump National Golf Club,Lowes Island,VA,US,Public,18,0
Tuscarora Country Club,Danville,VA,US,Public,18,0
Two Rivers Golf Course,James City County,VA,US,Public,18,0
Viniterra Golf Course,New Kent County,VA,US,Public,18,0
Virginia Beach National Golf Club,Virginia Beach,VA,US,Public,18,0
Virginia Golf Center,Centreville,VA,US,Public,18,0
Virginia Tech Golf Course,Blacksburg,VA,US,Public,18,0
Washington Golf and Country Club,Arlington,VA,US,Public,18,0
Water's Edge Country Club,Penhook,VA,US,Public,18,0
Waterfront Country Club,Moneta,VA,US,Public,18,0
Westfields Golf Club,Fairfax County,VA,US,Public,18,0
Westpark Golf Club,Leesburg,VA,US,Public,18,0
Westwood Country Club,Vienna,VA,US,Public,18,0
Williamsburg Golf Club,Williamsburg,VA,US,Public,18,0
Williamsburg National Golf Club - The Jamestown Course,James City County,VA,US,Public,18,0
Williamsburg National Golf Club - The Yorktown Course,James City County,VA,US,Public,18,0
Willow Oaks Country Club,Richmond,VA,US,Public,18,0
Windy Hill Sports Complex,Midlothian,VA,US,Public,18,0
Wytheville Golf Club,Wytheville,VA,US,Public,18,0
Airport Driving Range,Clarendon,VT,US,Public,18,0
Alburg Golf Links,Alburgh,VT,US,Public,18,0
Apple Island Resort Golf Club,South Hero,VT,US,Public,18,0
Bakersfeild Country Club,Bakersfeild,VT,US,Private,18,0
Barton Golf Club,Barton,VT,US,Public,18,0
Bellows Falls Country Club,Brockways Mills,VT,US,Private,18,0
Bradford Golf Club,Bradford,VT,US,Public,18,0
Brattleboro Country Club,Brattleboro,VT,US,Public,18,0
Catamount Country Club,Williston,VT,US,Public,18,0
Cedar Knoll Country Club,Hinesburg,VT,US,Public,18,0
Country Club of Vermont,Waterbury,VT,US,Public,18,0
Crown Point Golf Course,Springfield,VT,US,Public,18,0
Ekwanok Country Club,Manchester,VT,US,Private,18,0
Enosburg Falls Country Club,Enosburgh,VT,US,Public,18,0
Essex Country Club,Essex,VT,US,Public,18,0
Green Mountain National Golf Course,Killington,VT,US,Public,18,0
Honey Pond Farm Golf Course,Middletown Springs,VT,US,Private,18,0
Jay Peak Resort Golf Course,Jay,VT,US,Public,18,0
John P. Larkin Country Club,Windsor,VT,US,Public,18,0
Killington Golf Course,Killington,VT,US,Public,18,0
Kwiniaska Golf Club,Shelburne,VT,US,Public,18,0
Lake Morey Golf Course,Fairlee,VT,US,Public,18,0
Lake St Catherine Country Club,Poultney,VT,US,Public,18,0
Links at Lang Farm,Essex,VT,US,Public,18,0
Mount Snow Golf Club,West Dover,VT,US,Public,18,0
Mt Anthony Country Club,Bennington,VT,US,Public,18,0
Neshobe Golf Course,Brandon,VT,US,Public,18,0
Proctor Pittsford Country Club,Pittsford,VT,US,Public,18,0
Prospect Point Golf Club,Castleton,VT,US,Public,18,0
Ralph Myhre Golf Course,Middlebury,VT,US,Public,18,0
Richford Country Club,Richford,VT,US,Public,18,0
Rocky Ridge Golf Club,Saint George,VT,US,Public,18,0
Ryder Brook Golf Club,Morristown,VT,US,Public,18,0
Stowe Country Club,Stowe,VT,US,Public,18,0
Stowe Mountain Club,Stowe,VT,US,Public,18,0
Sugarbush Resort Golf Club,Warren,VT,US,Public,18,0
The Golf Club at Basin Harbor,Ferrisburgh,VT,US,Public,18,0
The Golf Club at The Equinox Resort,Manchester Village,VT,US,Public,18,0
The Kwini Club Practice Facility,Shelburne,VT,US,Public,18,0
Vermont National Country Club,South Burlington,VT,US,Public,18,0
West Bolton Country Club,Bolton,VT,US,Public,18,0
West Hills Golf Course,Stowe,VT,US,Public,18,0
White River Golf Course,Rochester,VT,US,Public,18,0
Williston Country Club,Williston,VT,US,Public,18,0
Woodbury Golf Course,Woodbury,VT,US,Public,18,0
Airport Golf,Tumwater,WA,US,Public,18,0
Allenmore Golf Course,Tacoma,WA,US,Public,18,0
Alta Lake Golf Resort,Okanogan County,WA,US,Public,18,0
American Lake Veterans Golf Course,Lakewood,WA,US,Public,18,0
Apple Tree Golf Course & Resort,Yakima,WA,US,Public,18,0
Auburn Golf Course,Auburn,WA,US,Public,18,0
Avalon Golf Links,Burlington,WA,US,Public,18,0
Bald Eagle Golf Club,Point Roberts,WA,US,Public,18,0
Battle Creek Golf Course,Shaker Church,WA,US,Public,18,0
Beacon Rock Golf Course,North Bonneville,WA,US,Public,18,0
Bear Creek Country Club,Woodinville,WA,US,Private,18,0
Bear Mountain Golf Course,Chelan County,WA,US,Public,18,0
Bellingham Country Club,Bellingham,WA,US,Private,18,0
Belmor Park Golf & Country Club,Federal Way,WA,US,Private,18,0
Big Bend Golf & Country Club,Wilbur,WA,US,Private,18,0
Birch Bay Village Golf Course,Whatcom County,WA,US,Public,18,0
Black Mountain Ranch Golf Course,Kendall,WA,US,Public,18,0
Black Rock Creek Golf Course,Lichty,WA,US,Public,18,0
Broadmoor Golf Course,Seattle,WA,US,Public,18,0
Buckskin Golf Club,Richland,WA,US,Public,18,0
Camaloch Golf Course,Island County,WA,US,Public,18,0
Camas Meadows,Proebstel,WA,US,Private,18,0
Camas Meadows Golf Club,Camas,WA,US,Private,18,0
Canyon Lakes Golf Course,Kennewick,WA,US,Public,18,0
Capital City Golf Club,Lacey,WA,US,Public,18,0
Chambers Bay Golf Course,University Place,WA,US,Public,18,0
Classic Golf Club,Elk Plain,WA,US,Public,18,0
Colfax Golf and Country Club,Colfax,WA,US,Public,18,0
Colockum Ridge Golf Course,Quincy,WA,US,Public,18,0
Columbia Park Golf Tri Plex,Kennewick,WA,US,Public,18,0
Columbia Point Golf Course,Richland,WA,US,Public,18,0
Columbia Super Range,Everett,WA,US,Public,18,0
Coyote Ridge Golf Course,Grant County,WA,US,Public,18,0
Creek at Qualchan Golf Course,Spokane,WA,US,Public,18,0
Crescent Bar Resort Golf Course,Quincy,WA,US,Public,18,0
Crossroads Par 3 Golf Course,Bellevue,WA,US,Public,18,0
Dakota Creek Golf & Country Club,Whatcom County,WA,US,Public,18,0
Deer Park Golf Club,Deer Park,WA,US,Public,18,0
Delphi Golf Course,Olympia,WA,US,Public,18,0
Desert Aire Golf Club,Desert Aire,WA,US,Public,18,0
Desert Canyon Golf Resort,Douglas County,WA,US,Public,18,0
Discovery Bay Golf Course,Jefferson County,WA,US,Public,18,0
Dominion Meadows Golf Course,Colville,WA,US,Public,18,0
Downriver Golf Course,Spokane,WA,US,Public,18,0
Druid's Glen,King County,WA,US,Public,18,0
Dungeness Golf Course,Clallam County,WA,US,Public,18,0
Eagles Pride Golf Course,DuPont,WA,US,Public,18,0
Echo Falls Golf Club,Snohomish,WA,US,Public,18,0
Elk Ridge Golf Course,Carson,WA,US,Public,18,0
Ellensburg Golf and Country Club,Kittitas County,WA,US,Public,18,0
Enumclaw Golf Course,King County,WA,US,Public,18,0
Esmeralda Municipal Golf Course,Spokane,WA,US,Public,18,0
Everett Golf and Country Club,Everett,WA,US,Public,18,0
Fairwood Golf & Country Club,Fairwood,WA,US,Public,18,0
Fircrest Golf Course,Fircrest,WA,US,Public,18,0
Fisher Park Golf Course,Yakima,WA,US,Public,18,0
Flowing Lake Golf Course,Snohomish County,WA,US,Public,18,0
Fort Steilacoom Golf Course,Lakewood,WA,US,Public,18,0
Foster Golf Links,Tukwila,WA,US,Public,18,0
Gallery Golf Course,Island County,WA,US,Public,18,0
Gamble Sands Golf Course,Okanogan County,WA,US,Public,18,0
Gateway Golf Course,Sedro-Woolley,WA,US,Public,18,0
Gig Harbor Golf & Country Club,Pierce County,WA,US,Public,18,0
Glen Acres Golf & Country Club,Burien,WA,US,Public,18,0
Glendale Country Club,Bellevue,WA,US,Public,18,0
Gleneagle Golf Course,Arlington,WA,US,Public,18,0
Gold Mountain Golf Course,Bremerton,WA,US,Public,18,0
Grays Harbor Country Club,Aberdeen,WA,US,Public,18,0
Hangman Valley Golf Course,Spokane County,WA,US,Public,18,0
Harbour Pointe Golf Club,Mukilteo,WA,US,Public,18,0
Harrington Golf & Country Club,Harrington,WA,US,Public,18,0
Hartwood Golf Course,Greater Brush Prairie,WA,US,Public,18,0
Hat Island Golf Club,Snohomish County,WA,US,Public,18,0
High Cedars Golf Club,Pierce County,WA,US,Public,18,0
High Valley Country Club,Lewis County,WA,US,Public,18,0
Highlands Golf Course,Tacoma,WA,US,Public,18,0
Holmes Harbor Golf Course,Island County,WA,US,Public,18,0
Homestead Golf & Country Club,Lynden,WA,US,Public,18,0
Horn Rapids Golf Club,Richland,WA,US,Public,18,0
Horseshoe Lake Golf Course,Kitsap County,WA,US,Public,18,0
Indian Canyon Golf Course,Spokane County,WA,US,Public,18,0
Indian Summer Golf Course,Olympia,WA,US,Public,18,0
Inglewood Golf Club,Kenmore,WA,US,Public,18,0
Interbay Family Golf Center,Seattle,WA,US,Public,18,0
Interbay Family Golf Center Driving Range,Seattle,WA,US,Public,18,0
Island Greens,Island County,WA,US,Public,18,0
Jackson Park Golf Course,Seattle,WA,US,Public,18,0
Jefferson Park Driving Range,Seattle,WA,US,Public,18,0
Jefferson Park Golf Course,Seattle,WA,US,Public,18,0
Jefferson Park Par 3 Course,Seattle,WA,US,Public,18,0
Kahler Glen Golf Course,Chelan County,WA,US,Public,18,0
Kalispel Golf and Country Club,Fairwood,WA,US,Public,18,0
Kayak Point Golf Course,Snohomish County,WA,US,Public,18,0
Kitsap Golf & Country Club,Erlands Point-Kitsap Lake,WA,US,Public,18,0
Lake Chelan Golf Course,Chelan,WA,US,Public,18,0
Lake Cushman Golf Course,Hoodsport,WA,US,Public,18,0
Lake Padden Golf Course,Whatcom County,WA,US,Public,18,0
Lake Spanaway Golf Course,Tacoma,WA,US,Public,18,0
Lake Wilderness Golf Course,Maple Valley,WA,US,Public,18,0
Lakeview Golf & Country Club,Grant County,WA,US,Public,18,0
Lam's Golf Links,Island County,WA,US,Public,18,0
Leavenworth Golf Course,Leavenworth,WA,US,Public,18,0
Legion Memorial Golf Course,Everett,WA,US,Public,18,0
Lewis River Golf Course,Clark County,WA,US,Public,18,0
Liberty Lake Golf Course,Liberty Lake,WA,US,Public,18,0
Linden Golf & Country Club,Puyallup,WA,US,Public,18,0
Longview Country Club,Longview,WA,US,Public,18,0
Lynnwood Municipal Golf Course,Lynnwood,WA,US,Public,18,0
Madrona Links Golf Course,Pierce County,WA,US,Public,18,0
Manito Golf & Country Club,Spokane,WA,US,Public,18,0
Maple Grove Golf,Randle,WA,US,Public,18,0
Maplewood Golf Course,Renton,WA,US,Public,18,0
McCormick Woods Golf Club,Port Orchard,WA,US,Public,18,0
Meadow Park Golf Course,Tacoma,WA,US,Public,18,0
Meadow Springs Country Club,Richland,WA,US,Public,18,0
Meadowmeer Golf & Country Club,Bainbridge Island,WA,US,Public,18,0
MeadowWood Golf Course,Liberty Lake,WA,US,Public,18,0
Meridian Valley Country Club,Kent,WA,US,Public,18,0
Mint Valley Golf Course,Longview,WA,US,Public,18,0
Moses Lake Golf Course,Moses Lake,WA,US,Public,18,0
Mount Adams Country Club,Yakima County,WA,US,Public,18,0
Mount Si Golf Course,Snoqualmie,WA,US,Public,18,0
Newaukum Valley Golf Course,Lewis County,WA,US,Public,18,0
Nile Shrine Golf Course,Mountlake Terrace,WA,US,Private,18,0
Northshore Golf Course,Tacoma,WA,US,Public,18,0
O'Sullivan Sportsman Resort,Marine View,WA,US,Public,18,0
Oakbrook Golf & Country Club,Lakewood,WA,US,Public,18,0
Oakridge Golf Course,Elma,WA,US,Public,18,0
Oasis Golf Course,Ephrata,WA,US,Public,18,0
Ocean Shores Golf Course,Ocean Shores,WA,US,Public,18,0
Odessa Golf & RV,Odessa,WA,US,Public,18,0
Olympia Country & Golf Club,Thurston County,WA,US,Public,18,0
Orcas Island Golf Course,Eastsound,WA,US,Public,18,0
Oroville Golf Club,Okanogan County,WA,US,Public,18,0
Othello Golf Club,Othello,WA,US,Public,18,0
Overlake Golf & Country Club,Medina,WA,US,Public,18,0
Palouse Ridge Golf Course,Pullman,WA,US,Public,18,0
Pasadena Ridge Apartments Golf Course,Spokane County,WA,US,Public,18,0
Pasco Golfland,Pasco,WA,US,Public,18,0
Peninsula Golf Course,Long Beach,WA,US,Public,18,0
Pheasant Creek Golf Course,Touchet,WA,US,Public,18,0
Pine Acres Par 3,Fairwood,WA,US,Public,18,0
Pine Crest Golf Course,Vancouver,WA,US,Public,18,0
Plateau Club,King County,WA,US,Public,18,0
Port Townsend Golf Park,Port Townsend,WA,US,Public,18,0
Practice Green,Pacific County,WA,US,Public,18,0
Prospector Golf Course,Kittitas County,WA,US,Public,18,0
Rainier Golf & Country Club,Burien,WA,US,Public,18,0
Raspberry Ridge Golf Course,Whatcom County,WA,US,Public,18,0
Red Wolf Golf Club,Clarkson,WA,US,Public,18,0
Redwood Golf Center,King County,WA,US,Public,18,0
Ritzville Golf Course,Ritzville,WA,US,Public,18,0
Riverbend 18-Hole Golf Course,Kent,WA,US,Public,18,0
Riverbend Driving Range,Kent,WA,US,Public,18,0
Riverbend Golf Complex,Kent,WA,US,Public,18,0
Riverwoods Golf Course,Raymond,WA,US,Public,18,0
Riviera Golf Course,Pierce County,WA,US,Public,18,0
Rock Island Golf Course,Rock Island,WA,US,Public,18,0
Rope Rider Golf Course,Kittitas County,WA,US,Public,18,0
Royal City Golf Course,Royal City,WA,US,Public,18,0
Royal Oaks Golf Course,Vancouver,WA,US,Private,18,0
Sage Hills Golf Club,Grant County,WA,US,Public,18,0
Sahalee Country Club,Sammamish,WA,US,Public,18,0
Salish Cliffs Golf Club,Kamilche,WA,US,Public,18,0
San Juan Golf & Tennis Club,San Juan County,WA,US,Public,18,0
Sand Point Country Club,Seattle,WA,US,Public,18,0
Sandy Point Golf,Whatcom County,WA,US,Public,18,0
Scott Lake Golf Course,Thurston County,WA,US,Public,18,0
Seattle Golf Club,Shoreline,WA,US,Private,18,0
Semiahmoo Golf & Country Club,Blaine,WA,US,Public,18,0
Shelter Bay Community Golf Course,Skagit County,WA,US,Public,18,0
Shenandoah Forest Park Golf Course,Spokane County,WA,US,Public,18,0
Skagit Golf & Country Club,Skagit County,WA,US,Public,18,0
Skamania Lodge Golf Course,Stevenson,WA,US,Public,18,0
Sky Ridge Golf Course,Clallam County,WA,US,Public,18,0
Skyline Golf Course,Wahkiakum County,WA,US,Public,18,0
Snohomish Golf Course,Snohomish,WA,US,Public,18,0
Snoqualmie Falls Golf Course,Fall City,WA,US,Public,18,0
St John Golf & Country Club,Saint John,WA,US,Public,18,0
Sudden Valley Golf Course,Sudden Valley,WA,US,Public,18,0
Sun Country Golf & RV Park,Kittitas County,WA,US,Public,18,0
Sun Willows Golf Course,Pasco,WA,US,Public,18,0
Suntides Golf Course,Gleed,WA,US,Public,18,0
Surfside Golf Course,Pacific County,WA,US,Public,18,0
Tacoma Country & Golf Club,Lakewood,WA,US,Public,18,0
Tahoma Valley Golf and Country Club,Yelm,WA,US,Public,18,0
Tam o'Shanter Golf & Country Club,Bellevue,WA,US,Public,18,0
Tapps Island Golf Course,Lake Tapps,WA,US,Public,18,0
Tekoa Golf Course,Tekoa,WA,US,Public,18,0
The Bellevue Golf Course,Bellevue,WA,US,Public,18,0
The Blue Heron Golf Course,King County,WA,US,Public,18,0
The Club at Snoqualmie Ridge,Snoqualmie,WA,US,Public,18,0
The Golf Club at Hawks Prairie - The Links,Lacey,WA,US,Public,18,0
The Golf Club at Hawks Prairie - The Woodlands,Lacey,WA,US,Public,18,0
The Golf Club at Newcastle,Newcastle,WA,US,Public,18,0
The Golf Club at Redmond Ridge,Redmond,WA,US,Public,18,0
The Highlander Golf Club,East Wenatchee,WA,US,Public,18,0
The Hitting Zone,Bellingham,WA,US,Public,18,0
The Home Course,DuPont,WA,US,Public,18,0
The Legacy Golf Course,Marine View,WA,US,Public,18,0
The Links At Moses Pointe,Moses Lake,WA,US,Public,18,0
The Members Club at Aldarra,Sammamish,WA,US,Public,18,0
The Plains,Cheney,WA,US,Public,18,0
Three Lakes Golf Course,Malaga,WA,US,Public,18,0
Three Rivers Golf Course,Kelso,WA,US,Public,18,0
Tin Cup Golf,Thurston County,WA,US,Public,18,0
Tom's Golf Center,Thurston County,WA,US,Public,18,0
Touchet Valley Golf Course,Columbia County,WA,US,Public,18,0
Trailhead Golf Course,Liberty Lake,WA,US,Public,18,0
Tri Mountain Golf Course,Ridgefield,WA,US,Public,18,0
Trophy Lake Golf & Casting,Port Orchard,WA,US,Public,18,0
Tumble Creek Golf Course,Kittitas County,WA,US,Private,18,0
Tumwater Valley Golf Course,Tumwater,WA,US,Public,18,0
Twin Rivers Golf Course,Fall City,WA,US,Public,18,0
University of Washington Golf Driving Range,Seattle,WA,US,Public,18,0
Useless Bay Golf and Country Club,Freeland,WA,US,Public,18,0
Vanco Driving Range,Vancouver,WA,US,Public,18,0
Vic Meyers Golf Course,Grant County,WA,US,Public,18,0
Walla Walla Country Club,Walla Walla,WA,US,Public,18,0
Walter E. Hall Memorial Golf Course,Everett,WA,US,Public,18,0
Wandermere Golf Course,Spokane County,WA,US,Public,18,0
Washington National Golf Club,King County,WA,US,Public,18,0
